enable_recrudescence,age_based_probability_of_seeking_treatment,factor_effect_age_mature_immunity,beta,immune_effect_on_progression_to_clinical,max_clinical_probability,midpoint,mean_pfpr,mean_eir,mean_population,total_clinical_episodes,avg_clinical_episodes_per_1000,total_treatments,avg_treatments_per_1000,mean_immunity_all,mean_immunity_under5,mean_immunity_2to10
True,0.8,2.0,0.2,15,0.9,0.05,14.509761609782652,11.768930862341904,58704.333333333336,34317,584.5735408516123,18514,315.3770590473162,0.35470918114179234,0.029211145006562165,0.14803190135000924
True,0.8,2.0,0.2,15,0.9,0.2,15.467880582406961,11.7827843646904,56644.583333333336,70301,1241.089542248082,30296,534.8437258637557,0.3379768594015078,0.029036271329567476,0.09944173151609925
True,0.8,2.0,0.2,15,0.95,0.05,14.521333888261296,11.264606541577306,58607.75,37358,637.4242314369687,19913,339.76735158746067,0.35029572297944095,0.02812447148705159,0.13758041000906956
True,0.8,2.0,0.2,15,0.95,0.1,14.441331760959079,11.548724210234054,57586.166666666664,49245,855.1532920232579,24538,426.10927971706167,0.3457983356840073,0.02755317731512809,0.1120681160037308
True,0.8,2.0,0.2,15,0.95,0.02,15.18734503327761,12.392337724230819,59274.5,27922,471.06259858792566,15407,259.92627521109415,0.36387419766381596,0.030162892751266712,0.16613730367863663
True,0.8,2.0,0.2,15,0.95,0.2,15.8844989501612,12.097728995370558,56357.833333333336,79012,1401.9701490771765,33866,600.9102550074375,0.3389251716936992,0.028463327387621227,0.09253356631852415
True,0.8,2.0,0.2,15,0.99,0.1,14.589287770614275,11.628812552319202,57378.75,53054,924.6280199551228,26036,453.75683506524626,0.34629207636769027,0.02712238143445529,0.10622638426767102
True,0.8,2.0,0.2,15,0.99,0.05,14.444948810135445,11.730482244750126,58466.666666666664,40184,687.2976054732042,21285,364.0535917901939,0.3527314850623926,0.027372643995073675,0.1331510260870209
True,0.8,2.0,0.2,15,0.99,0.02,14.895616636742043,12.341498983314176,59404.833333333336,30317,510.3456789430714,16653,280.3307250532364,0.363445454204608,0.029450518986409314,0.16146323744034397
True,0.8,2.0,0.2,15,0.99,0.2,16.13165555653464,12.308383379101626,56076.083333333336,87710,1564.1249314547347,37108,661.743791545118,0.3362867049927086,0.027670583608005058,0.08542782097973461
False,1,0.5,0.1,5,0.9,0.05,7.734507150294992,3.5662553422379877,61834.583333333336,12605,203.85032647587985,8798,142.2828379480199,0.20840372097654658,0.09385040192619916,0.16648923791230114
False,1,0.5,0.1,5,0.9,0.1,7.066431361621677,3.560937152427933,61750.166666666664,17846,289.00326854718344,12390,200.6472317213719,0.19404902203150273,0.07960618656383593,0.14774234692089652
False,1,0.5,0.1,5,0.9,0.02,8.003493602195416,3.77218684868163,62255.5,7160,115.0099188023548,4991,80.16962356739566,0.22243367400965572,0.10576921375735276,0.18097189341570255
False,1,0.5,0.1,5,0.9,0.2,6.690324019431888,3.4036379164854154,61265.083333333336,29606,483.2442622973118,20692,337.74539875214407,0.17160129750140765,0.06571165917812,0.11917020878304069
False,1,0.5,0.1,5,0.95,0.02,7.916492818153664,3.768401000498186,62169.083333333336,7923,127.4427669701848,5553,89.3209245217009,0.22074193818583468,0.10212971436809641,0.178128242099577
False,1,0.5,0.1,5,0.95,0.1,6.916275429006638,3.407423930241705,61535.333333333336,19169,311.5120851976642,13438,218.37860091221305,0.188656104867721,0.07781742630623284,0.14218760119139154
False,1,0.5,0.1,5,0.95,0.05,7.686777123186128,3.6972670811674333,61827.916666666664,13344,215.82483640750203,9388,151.84079467877913,0.20847909104961013,0.09329300380410771,0.1645500526252907
False,1,0.5,0.1,5,0.95,0.2,6.547012940096331,3.3359103719195304,61035.583333333336,31963,523.6781276495815,22373,366.55666708081486,0.1652907653077235,0.06195357653992827,0.11213478837349121
False,1,0.5,0.1,5,0.99,0.1,6.907035868136969,3.3907201214719653,61452.333333333336,20917,340.3776368675993,14696,239.14470294049045,0.18526426285507067,0.0760629479961381,0.1383030508351246
False,1,0.5,0.1,5,0.99,0.02,7.821786667015946,3.741411608983219,62166.0,8620,138.66100440755397,6085,97.8830872180935,0.2182897181230619,0.09778800879170645,0.17223730386531164
False,1,0.5,0.1,5,0.99,0.05,7.438352435887253,3.5562862570540243,61961.166666666664,14432,232.92008166405304,10187,164.4094284861217,0.2024931806923812,0.0868337058109947,0.15870512559099476
False,1,0.5,0.1,5,0.99,0.2,6.343992616958235,3.2881355680244293,61355.333333333336,33471,545.5271478708725,23325,380.16255038953415,0.15969646514813776,0.05963459203808336,0.10914608584029019
False,1,0.5,0.1,10,0.9,0.1,7.243731599961252,3.4210150827232773,61462.666666666664,18093,294.3738204221533,12629,205.4743258780398,0.19225458178389862,0.07651453276087901,0.14489776117536582
False,1,0.5,0.1,10,0.9,0.05,7.540758654056646,3.7884109443884095,61887.666666666664,12166,196.58197917732667,8447,136.48923048749617,0.2110609393941444,0.09501142329428859,0.1688439775676107
False,1,0.5,0.1,10,0.9,0.02,7.999374272512715,3.7546094233779304,62196.833333333336,7272,116.91913575449982,5093,81.88519779945923,0.22261011601014635,0.10260970295014678,0.17913145288659713
False,1,0.5,0.1,10,0.9,0.2,6.69702801852866,3.2754979263216053,61386.166666666664,29649,482.99155347160195,20807,338.95258703779626,0.16880022194842229,0.06427112721177478,0.11781706259445518
False,1,0.5,0.1,10,0.95,0.1,6.989027077961585,3.4648412473193066,61582.083333333336,19383,314.75063769900606,13673,222.02886391469377,0.1898784392557469,0.07743927576538719,0.14406636107138462
False,1,0.5,0.1,10,0.95,0.02,7.995898768078841,3.758478818461681,62296.75,7968,127.90394362466742,5569,89.39471160213013,0.22100575206950088,0.10287751145669194,0.18066283501742916
False,1,0.5,0.1,10,0.95,0.05,7.414660572010784,3.6308102634293253,61589.5,12878,209.09408259524756,9017,146.40482549785273,0.20618088883733998,0.08985024226802941,0.16290174121926881
False,1,0.5,0.1,10,0.95,0.2,6.548214115441206,3.318782081871341,61207.5,31656,517.1915206469795,22191,362.5536086263938,0.1664811049198107,0.0614688020905721,0.11298706612051386
False,1,0.5,0.1,10,0.99,0.1,6.8164196479452395,3.486585005756105,61876.75,20592,332.7905877409528,14401,232.73685188701734,0.1874867268293585,0.07551898752880683,0.13956945854610756
False,1,0.5,0.1,10,0.99,0.05,7.47587140519689,3.5409513522198863,62000.5,14517,234.14327303812067,10108,163.03094329884436,0.20238142215400043,0.08661692863192984,0.15786514004029453
False,1,0.5,0.1,10,0.99,0.02,7.9478934365038825,3.8352476357553313,62424.166666666664,8780,140.65065612943707,6123,98.0870122415197,0.22164698864971114,0.10016179067672994,0.17800379231220165
False,1,0.5,0.1,10,0.99,0.2,6.397538624039182,3.4313197758896474,61074.25,33140,542.6182065273008,23314,381.7320720270818,0.16317054259563782,0.06143195443895855,0.10974387998639419
False,1,0.5,0.1,15,0.9,0.1,7.129759079813479,3.4704196336743682,61481.166666666664,18039,293.4069240715992,12620,205.26611130237714,0.19351681079965122,0.07872927890622236,0.14650978689450575
False,1,0.5,0.1,15,0.9,0.02,8.070463930945596,3.766636762461084,62120.75,7294,117.41648322018006,5169,83.20891167605026,0.22195970070306847,0.1014672267429163,0.17898622311682374
False,1,0.5,0.1,15,0.9,0.05,7.707967302655586,3.7232617743922263,61858.416666666664,12361,199.82729377974704,8614,139.25348342518737,0.21079192653069215,0.09323139882745808,0.16775246923322792
False,1,0.5,0.1,15,0.9,0.2,6.502586164177345,3.434042216708988,61283.083333333336,28326,462.2156467867016,19889,324.5430699336549,0.172151464123419,0.06571235789232825,0.11999413939215027
False,1,0.5,0.1,15,0.95,0.1,6.928599445936762,3.49438907319533,61496.5,19092,310.45669265730567,13326,216.69525907978505,0.18998009928014356,0.0742632499625508,0.13966363894954822
False,1,0.5,0.1,15,0.95,0.02,7.877982943783429,3.7416475409135637,62251.583333333336,7861,126.27791260998717,5531,88.84914573792634,0.22086073719112187,0.10156117732551889,0.1771585808627415
False,1,0.5,0.1,15,0.95,0.05,7.598883224471664,3.6169061672070613,61720.333333333336,13297,215.4395364034543,9301,150.69588088204318,0.20769057834968666,0.09017282157450389,0.16689028679688026
False,1,0.5,0.1,15,0.95,0.2,6.6059963916623525,3.3758513902542737,61161.083333333336,31742,518.9901530521179,22081,361.0302302798757,0.1674012049346878,0.06286592519159308,0.11510017393774981
False,1,0.5,0.1,15,0.99,0.1,6.864627663349268,3.496659473759237,61442.75,20515,333.88805025816714,14444,235.0806238327549,0.18641347050948662,0.0754604144583641,0.1406294416145518
False,1,0.5,0.1,15,0.99,0.02,8.021847800813822,3.7847418171244116,62223.166666666664,8563,137.61755401926936,6029,96.89317215720833,0.22041420946208493,0.10222797190544682,0.17754502923239154
False,1,0.5,0.1,15,0.99,0.05,7.220516479327464,3.6953008021722895,62200.25,13859,222.81260927407848,9724,156.33377679350164,0.20293642289886335,0.08800553716964071,0.15881106594180763
False,1,0.5,0.1,15,0.99,0.2,6.34854671303797,3.28612341778078,61171.416666666664,33176,542.3448042863157,23221,379.6053984908529,0.1598632778653383,0.05991166519663597,0.10693248963623937
False,1,0.5,0.15,5,0.9,0.02,11.274535567819127,6.95541712098521,61857.166666666664,5692,92.0184403316242,3992,64.5357719261848,0.30837942734021495,0.13710872988730985,0.25778775895674433
False,1,0.5,0.15,5,0.9,0.2,9.633474439618054,6.228887969953381,60784.0,36529,600.9640694919716,25748,423.59831534614375,0.24583559730919913,0.08664701888945274,0.17722567739507453
False,1,0.5,0.15,5,0.9,0.1,10.273353341623295,6.714927786796451,61461.666666666664,20233,329.1970604984137,14158,230.35496379857364,0.2779777437322477,0.10838081127733246,0.21490949979039764
False,1,0.5,0.15,5,0.9,0.05,10.641358529644542,6.654231112555977,61675.416666666664,11410,185.00077691678885,7930,128.5763506529479,0.29298312654184155,0.12512865983370325,0.23758896869941246
False,1,0.5,0.15,5,0.95,0.02,11.12463615479165,6.926183311154631,62102.333333333336,6425,103.45827048903155,4537,73.05683629707956,0.3055133457662561,0.13472284834346326,0.25205391291673496
False,1,0.5,0.15,5,0.95,0.2,9.639540497015409,6.249557901740979,60437.083333333336,39544,654.3002709429228,27678,457.9638604885246,0.2422621573742795,0.08367237631289158,0.1703796105340738
False,1,0.5,0.15,5,0.95,0.1,9.858352489396934,6.394858165478854,61295.416666666664,21366,348.57418648757044,14997,244.66755942872294,0.26855076850199994,0.10164873870648299,0.20642465110371186
False,1,0.5,0.15,5,0.95,0.05,10.604844681137466,6.603756780282268,61464.666666666664,12509,203.51529876243262,8749,142.34194171176935,0.29020324866484976,0.1195677648780754,0.23242640906907275
False,1,0.5,0.15,5,0.99,0.1,9.876133410242929,6.216995744518504,61090.833333333336,23670,387.4558376188462,16557,271.0226575181765,0.2635862107694777,0.09605388138195796,0.1986052398011147
False,1,0.5,0.15,5,0.99,0.2,9.55669196671749,6.058917169865548,60605.416666666664,42588,702.7094662880793,29690,489.890205083429,0.2347130171650532,0.07926242406326188,0.16121949811585817
False,1,0.5,0.15,5,0.99,0.02,11.273079390841689,6.890280652700734,61873.333333333336,6777,109.53022303631074,4728,76.41417950651869,0.30498090373222536,0.13331136410063607,0.2508418778939542
False,1,0.5,0.15,5,0.99,0.05,10.64494904943834,6.696624417391253,61462.75,13531,220.14960280820497,9445,153.6703125063555,0.28902203007893656,0.11885795374159018,0.2290043473255856
False,1,0.5,0.15,10,0.9,0.02,11.278462088345464,6.92293527299512,62212.666666666664,5795,93.1482334787128,4052,65.13143089831654,0.3057915531667646,0.13807263560734115,0.2526006638664158
False,1,0.5,0.15,10,0.9,0.2,9.345239706741545,6.284558763304438,60765.25,35259,580.249402413386,24791,407.97988982189656,0.2448649020185465,0.08405112251258728,0.17566001623489366
False,1,0.5,0.15,10,0.9,0.1,10.124854243671555,6.2897543254603425,61184.75,20403,333.46544686380184,14265,233.1463313979382,0.2724923662065233,0.10232428101775609,0.2085243990560213
False,1,0.5,0.15,10,0.9,0.05,10.630126565672628,6.604677358393178,61687.75,11216,181.8189186669963,7899,128.04811328018934,0.2913920644178668,0.12383452402370627,0.23684138471176439
False,1,0.5,0.15,10,0.95,0.02,11.332437726525654,7.025058652829745,62231.0,6232,100.14301553887933,4323,69.4669859073452,0.30714616064234174,0.13870005730770427,0.25373698829060437
False,1,0.5,0.15,10,0.95,0.2,9.479244456461414,6.175717383495855,60610.0,39242,647.4509156904801,27433,452.6150800197987,0.23916159855008814,0.08177283265623232,0.16461117606462403
False,1,0.5,0.15,10,0.95,0.1,9.888601705871759,6.406858909630496,61171.083333333336,20970,342.8090342250492,14646,239.42685337434764,0.2696640163297488,0.10073989334802769,0.204629200444336
False,1,0.5,0.15,10,0.95,0.05,10.613221062561442,6.663691629342861,61780.333333333336,12594,203.8512795334006,8869,143.55701113083452,0.2904383380400933,0.11868343021297074,0.2313577853450736
False,1,0.5,0.15,10,0.99,0.2,9.386862811914877,5.995937129597322,60560.5,41390,683.4487826223364,28959,478.18297405074264,0.2342225023333683,0.07675728271665008,0.1598600568647726
False,1,0.5,0.15,10,0.99,0.02,11.129548152274536,7.003199766016327,61915.75,6658,107.53322054566084,4693,75.79654611306492,0.3067725945875152,0.13158102001914473,0.24890666426515784
False,1,0.5,0.15,10,0.99,0.05,10.41112819772365,6.535500872847462,61790.833333333336,13601,220.11355513897692,9518,154.03579279558727,0.28723561826225286,0.1175526654459345,0.2299845777549758
False,1,0.5,0.15,10,0.99,0.1,9.752926886349899,6.378660824177477,61047.583333333336,22786,373.24982834428334,15959,261.41902969132,0.2664745199820563,0.09818089716630128,0.20015587964285161
False,1,0.5,0.15,15,0.9,0.02,11.261092322641176,6.9359602802009945,61927.583333333336,5789,93.48015356646405,4046,65.33437576954803,0.30589302922419676,0.1358411115443464,0.2556356348574261
False,1,0.5,0.15,15,0.9,0.2,9.692530144779782,6.087340698707251,60814.083333333336,35837,589.2878431394045,25012,411.28631114777414,0.24496291411408463,0.08387868454683288,0.17283214648342562
False,1,0.5,0.15,15,0.9,0.05,10.588604161534088,6.722754092952464,61680.25,11377,184.4512627623915,8027,130.13890183648738,0.29331173935513905,0.12175867439701532,0.2367705661200795
False,1,0.5,0.15,15,0.9,0.1,10.239196543680979,6.426846612891964,61406.75,19992,325.5668147231371,14037,228.59050511548,0.2760600487995529,0.1047458504443154,0.21333373450404228
False,1,0.5,0.15,15,0.95,0.2,9.388455628972181,6.055650882768119,60340.5,38196,633.0076814080096,26700,442.48887563079523,0.23912481490602977,0.07896340159759414,0.16592858646349098
False,1,0.5,0.15,15,0.95,0.02,11.390372778448333,7.013624260772393,61946.833333333336,6572,106.09097586371108,4544,73.35322494289457,0.30742801071324116,0.1366721191629178,0.25431538538761345
False,1,0.5,0.15,15,0.95,0.1,10.133383071447655,6.407818008635222,61467.416666666664,21712,353.22779412941003,15144,246.37443415142712,0.271210868899136,0.1000993613027054,0.20655910918599396
False,1,0.5,0.15,15,0.95,0.05,10.682492978853006,6.655341336218501,61670.083333333336,12651,205.13998548729057,8833,143.2299021270443,0.2891490365518432,0.12012458857652582,0.2326208693216085
False,1,0.5,0.15,15,0.99,0.2,9.08681580910188,6.11028880173701,60479.083333333336,39979,661.0384581997357,28063,464.0116624342576,0.23502743479446742,0.0757393096472636,0.1595109392392825
False,1,0.5,0.15,15,0.99,0.1,9.955051555876754,6.314946694702503,61102.0,23430,383.45716997806943,16420,268.73097443618866,0.26691348323645,0.09670157740184691,0.20188825537344826
False,1,0.5,0.15,15,0.99,0.05,10.497594194051034,6.580394366268043,61483.916666666664,13581,220.88703414307537,9449,153.6824670950533,0.2859563221096469,0.11614102213386257,0.22750474502245974
False,1,0.5,0.15,15,0.99,0.02,11.246669783192644,7.017900171303658,62051.333333333336,6549,105.54164831268734,4505,72.60117966844655,0.3074459099836962,0.13647058507343934,0.25350706146337804
False,1,0.5,0.2,5,0.9,0.2,11.899427986730034,9.310842919906746,60264.333333333336,39934,662.6473370097293,27966,464.05557737301774,0.30261765520823164,0.09984085029996785,0.2179556781316484
False,1,0.5,0.2,5,0.9,0.05,13.40494004724907,10.232887284521881,61604.083333333336,10649,172.86191797351094,7472,121.2906611980537,0.3573178056782013,0.14985373034678703,0.2948076804935919
False,1,0.5,0.2,5,0.9,0.1,12.362511176277087,9.79052940648701,60942.0,19561,320.9773227002724,13725,225.21413803288374,0.33731203640474056,0.1265773359254207,0.2634139072377222
False,1,0.5,0.2,5,0.9,0.02,13.758074696650418,10.530635139306753,61902.666666666664,5116,82.64587416804876,3606,58.252740861998404,0.36681091708049496,0.16241102363097848,0.3113699261772082
False,1,0.5,0.2,5,0.95,0.05,13.149438370566921,9.848699055786925,61248.0,11383,185.85096656217345,7947,129.75117554858934,0.35359550641072796,0.14546434129654304,0.2880002113649496
False,1,0.5,0.2,5,0.95,0.02,13.604870637229746,10.588776567198236,61918.583333333336,5233,84.5142075009791,3647,58.89992638182129,0.36665578093295365,0.16325799214627018,0.3089373085482888
False,1,0.5,0.2,5,0.95,0.2,11.692127649242513,9.212014446572779,59873.833333333336,42697,713.1161915472258,29940,500.05149717600614,0.29883388806172445,0.09405082715472451,0.21493694718913992
False,1,0.5,0.2,5,0.95,0.1,12.426534227871159,9.683232287674857,60732.416666666664,20581,338.87997760668725,14470,238.25826130745662,0.3350844882192967,0.12346957124951281,0.2616729986489228
False,1,0.5,0.2,5,0.99,0.2,11.553864839263142,9.205505130256155,59775.583333333336,45026,753.2507001883433,31478,526.6029747374555,0.2947471191935244,0.09289226825515817,0.20675741432540284
False,1,0.5,0.2,5,0.99,0.05,13.147474749379297,10.023572468288624,61480.916666666664,12456,202.59945159134745,8743,142.2067281039781,0.35297775663564224,0.14181215338448377,0.28691148186172166
False,1,0.5,0.2,5,0.99,0.1,12.343801713426283,9.263479112147323,60973.666666666664,23465,384.8382635126639,16362,268.3453512718605,0.32670736224823765,0.11557443000638755,0.25071848474136466
False,1,0.5,0.2,5,0.99,0.02,13.601895114077701,10.69028832187074,62241.083333333336,5739,92.20597863415509,4023,64.63576442676528,0.3675044816402819,0.16435276056412554,0.3097878306507912
False,1,0.5,0.2,10,0.9,0.02,13.789943809201619,10.71125914163194,62009.333333333336,5183,83.58419162706689,3620,58.37830864170985,0.36754328056119184,0.1646290498062057,0.31103923490490326
